week_end,pruid,prename,prfname,vaccine_group,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,delta_week_freq,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported
2021-01-09,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-09,61,Northwest Territories,Territoires du Nord-Ouest,Total,Total,511,511,0,,,,0,,,,,,,
2021-01-09,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-09,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-09,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax,20,20,0,,,,0,,,,,,,
2021-01-09,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-09,62,Nunavut,Nunavut,Total,Total,20,20,0,,,,0,,,,,,,
2021-01-09,62,Nunavut,Nunavut,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-09,62,Nunavut,Nunavut,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,1,Canada,Canada,Moderna Spikevax formulations,Moderna Spikevax,76759,45527,0,,,,31232,,,,,,,
2021-01-16,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),304252,176448,13326,,,,114478,,,,,,,
2021-01-16,1,Canada,Canada,Total,Total,591669,419138,26748,,,,145783,,,,,,,
2021-01-16,1,Canada,Canada,Unknown,Not reported,210580,197158,13422,,,,0,,,,,,,
2021-01-16,1,Canada,Canada,Unknown,Unknown,78,5,0,,,,73,,,,,,,
2021-01-16,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax formulations,Moderna Spikevax,42,42,0,,,,0,,,,,,,
2021-01-16,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),5942,4208,1734,,,,0,,,,,,,
2021-01-16,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,Total,5984,4250,1734,,,,0,,,,,,,
2021-01-16,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-16,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax formulations,Moderna Spikevax,1122,1122,0,,,,0,,,,,,,
2021-01-16,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),4558,3171,1387,,,,0,,,,,,,
2021-01-16,11,Prince Edward Island,Île-du-Prince-Édouard,Total,Total,5680,4293,1387,,,,0,,,,,,,
2021-01-16,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-16,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax formulations,Moderna Spikevax,450,450,0,,,,0,,,,,,,
2021-01-16,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),7497,5290,2207,,,,0,,,,,,,
2021-01-16,12,Nova Scotia,Nouvelle-Écosse,Total,Total,7947,5740,2207,,,,0,,,,,,,
2021-01-16,12,Nova Scotia,Nouvelle-Écosse,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-16,12,Nova Scotia,Nouvelle-Écosse,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax formulations,Moderna Spikevax,0,0,0,,,,0,,,,,,,
2021-01-16,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-16,13,New Brunswick,Nouveau-Brunswick,Total,Total,10483,7918,2565,,,,0,,,,,,,
2021-01-16,13,New Brunswick,Nouveau-Brunswick,Unknown,Not reported,10483,7918,2565,,,,0,,,,,,,
2021-01-16,13,New Brunswick,Nouveau-Brunswick,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,24,Quebec,Québec,Moderna Spikevax formulations,Moderna Spikevax,31232,,,,,,31232,,,,,,,
2021-01-16,24,Quebec,Québec,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),114478,,,,,,114478,,,,,,,
2021-01-16,24,Quebec,Québec,Total,Total,145783,,,,,,145783,,,,,,,
2021-01-16,24,Quebec,Québec,Unknown,Not reported,0,,,,,,0,,,,,,,
2021-01-16,24,Quebec,Québec,Unknown,Unknown,73,,,,,,73,,,,,,,
2021-01-16,35,Ontario,Ontario,Moderna Spikevax formulations,Moderna Spikevax,0,0,0,,,,0,,,,,,,
2021-01-16,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-16,35,Ontario,Ontario,Total,Total,200097,189240,10857,,,,0,,,,,,,
2021-01-16,35,Ontario,Ontario,Unknown,Not reported,200097,189240,10857,,,,0,,,,,,,
2021-01-16,35,Ontario,Ontario,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,46,Manitoba,Manitoba,Moderna Spikevax formulations,Moderna Spikevax,1317,1317,0,,,,0,,,,,,,
2021-01-16,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),17326,15182,2144,,,,0,,,,,,,
2021-01-16,46,Manitoba,Manitoba,Total,Total,18643,16499,2144,,,,0,,,,,,,
2021-01-16,46,Manitoba,Manitoba,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-16,46,Manitoba,Manitoba,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,47,Saskatchewan,Saskatchewan,Moderna Spikevax formulations,Moderna Spikevax,3546,3546,0,,,,0,,,,,,,
2021-01-16,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),12469,10737,1732,,,,0,,,,,,,
2021-01-16,47,Saskatchewan,Saskatchewan,Total,Total,16015,14283,1732,,,,0,,,,,,,
2021-01-16,47,Saskatchewan,Saskatchewan,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-16,47,Saskatchewan,Saskatchewan,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,48,Alberta,Alberta,Moderna Spikevax formulations,Moderna Spikevax,17054,17054,0,,,,0,,,,,,,
2021-01-16,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),68880,64805,4075,,,,0,,,,,,,
2021-01-16,48,Alberta,Alberta,Total,Total,85934,81859,4075,,,,0,,,,,,,
2021-01-16,48,Alberta,Alberta,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-16,48,Alberta,Alberta,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,59,British Columbia,Colombie-Britannique,Moderna Spikevax formulations,Moderna Spikevax,16655,16655,0,,,,0,,,,,,,
2021-01-16,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),73102,73055,47,,,,0,,,,,,,
2021-01-16,59,British Columbia,Colombie-Britannique,Total,Total,89762,89715,47,,,,0,,,,,,,
2021-01-16,59,British Columbia,Colombie-Britannique,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-16,59,British Columbia,Colombie-Britannique,Unknown,Unknown,5,5,0,,,,0,,,,,,,
2021-01-16,60,Yukon,Yukon,Moderna Spikevax formulations,Moderna Spikevax,1309,1309,0,,,,0,,,,,,,
2021-01-16,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-16,60,Yukon,Yukon,Total,Total,1309,1309,0,,,,0,,,,,,,
2021-01-16,60,Yukon,Yukon,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-16,60,Yukon,Yukon,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax formulations,Moderna Spikevax,1891,1891,0,,,,0,,,,,,,
2021-01-16,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-16,61,Northwest Territories,Territoires du Nord-Ouest,Total,Total,1891,1891,0,,,,0,,,,,,,
2021-01-16,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-16,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-16,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax,2141,2141,0,,,,0,,,,,,,
2021-01-16,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-16,62,Nunavut,Nunavut,Total,Total,2141,2141,0,,,,0,,,,,,,
2021-01-16,62,Nunavut,Nunavut,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-16,62,Nunavut,Nunavut,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,1,Canada,Canada,Moderna Spikevax formulations,Moderna Spikevax,145016,88522,792,,,,55702,,,,,,,
2021-01-23,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),394843,207498,24220,,,,163125,,,,,,,
2021-01-23,1,Canada,Canada,Total,Total,834796,556675,59294,,,,218827,,,,,,,
2021-01-23,1,Canada,Canada,Unknown,Not reported,294930,260648,34282,,,,0,,,,,,,
2021-01-23,1,Canada,Canada,Unknown,Unknown,7,7,0,,,,0,,,,,,,
2021-01-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax formulations,Moderna Spikevax,1665,1665,0,,,,0,,,,,,,
2021-01-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),7520,5783,1737,,,,0,,,,,,,
2021-01-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,Total,9185,7448,1737,,,,0,,,,,,,
2021-01-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax formulations,Moderna Spikevax,1391,1391,0,,,,0,,,,,,,
2021-01-23,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),5704,3820,1884,,,,0,,,,,,,
2021-01-23,11,Prince Edward Island,Île-du-Prince-Édouard,Total,Total,7095,5211,1884,,,,0,,,,,,,
2021-01-23,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-23,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax formulations,Moderna Spikevax,895,895,0,,,,0,,,,,,,
2021-01-23,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),10101,7393,2708,,,,0,,,,,,,
2021-01-23,12,Nova Scotia,Nouvelle-Écosse,Total,Total,10996,8288,2708,,,,0,,,,,,,
2021-01-23,12,Nova Scotia,Nouvelle-Écosse,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-23,12,Nova Scotia,Nouvelle-Écosse,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax formulations,Moderna Spikevax,0,0,0,,,,0,,,,,,,
2021-01-23,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-23,13,New Brunswick,Nouveau-Brunswick,Total,Total,14357,11516,2841,,,,0,,,,,,,
2021-01-23,13,New Brunswick,Nouveau-Brunswick,Unknown,Not reported,14357,11516,2841,,,,0,,,,,,,
2021-01-23,13,New Brunswick,Nouveau-Brunswick,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,24,Quebec,Québec,Moderna Spikevax formulations,Moderna Spikevax,55702,,,,,,55702,,,,,,,
2021-01-23,24,Quebec,Québec,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),163125,,,,,,163125,,,,,,,
2021-01-23,24,Quebec,Québec,Total,Total,218827,,,,,,218827,,,,,,,
2021-01-23,24,Quebec,Québec,Unknown,Not reported,0,,,,,,0,,,,,,,
2021-01-23,24,Quebec,Québec,Unknown,Unknown,0,,,,,,0,,,,,,,
2021-01-23,35,Ontario,Ontario,Moderna Spikevax formulations,Moderna Spikevax,0,0,0,,,,0,,,,,,,
2021-01-23,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-23,35,Ontario,Ontario,Total,Total,280573,249132,31441,,,,0,,,,,,,
2021-01-23,35,Ontario,Ontario,Unknown,Not reported,280573,249132,31441,,,,0,,,,,,,
2021-01-23,35,Ontario,Ontario,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,46,Manitoba,Manitoba,Moderna Spikevax formulations,Moderna Spikevax,5504,5504,0,,,,0,,,,,,,
2021-01-23,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),23731,20335,3396,,,,0,,,,,,,
2021-01-23,46,Manitoba,Manitoba,Total,Total,29235,25839,3396,,,,0,,,,,,,
2021-01-23,46,Manitoba,Manitoba,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-23,46,Manitoba,Manitoba,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,47,Saskatchewan,Saskatchewan,Moderna Spikevax formulations,Moderna Spikevax,7030,7030,0,,,,0,,,,,,,
2021-01-23,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),19091,16633,2458,,,,0,,,,,,,
2021-01-23,47,Saskatchewan,Saskatchewan,Total,Total,26121,23663,2458,,,,0,,,,,,,
2021-01-23,47,Saskatchewan,Saskatchewan,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-23,47,Saskatchewan,Saskatchewan,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,48,Alberta,Alberta,Moderna Spikevax formulations,Moderna Spikevax,22113,21457,656,,,,0,,,,,,,
2021-01-23,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),76913,68100,8813,,,,0,,,,,,,
2021-01-23,48,Alberta,Alberta,Total,Total,99026,89557,9469,,,,0,,,,,,,
2021-01-23,48,Alberta,Alberta,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-23,48,Alberta,Alberta,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,59,British Columbia,Colombie-Britannique,Moderna Spikevax formulations,Moderna Spikevax,32847,32711,136,,,,0,,,,,,,
2021-01-23,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),88658,85434,3224,,,,0,,,,,,,
2021-01-23,59,British Columbia,Colombie-Britannique,Total,Total,121512,118152,3360,,,,0,,,,,,,
2021-01-23,59,British Columbia,Colombie-Britannique,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-23,59,British Columbia,Colombie-Britannique,Unknown,Unknown,7,7,0,,,,0,,,,,,,
2021-01-23,60,Yukon,Yukon,Moderna Spikevax formulations,Moderna Spikevax,3950,3950,0,,,,0,,,,,,,
2021-01-23,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-23,60,Yukon,Yukon,Total,Total,3950,3950,0,,,,0,,,,,,,
2021-01-23,60,Yukon,Yukon,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-23,60,Yukon,Yukon,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax formulations,Moderna Spikevax,9471,9471,0,,,,0,,,,,,,
2021-01-23,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-23,61,Northwest Territories,Territoires du Nord-Ouest,Total,Total,9471,9471,0,,,,0,,,,,,,
2021-01-23,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-23,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-23,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax,4448,4448,0,,,,0,,,,,,,
2021-01-23,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-23,62,Nunavut,Nunavut,Total,Total,4448,4448,0,,,,0,,,,,,,
2021-01-23,62,Nunavut,Nunavut,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-23,62,Nunavut,Nunavut,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-30,1,Canada,Canada,Moderna Spikevax formulations,Moderna Spikevax,175760,107965,6241,,,,61554,,,,,,,
2021-01-30,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),440208,228198,34094,,,,177916,,,,,,,
2021-01-30,1,Canada,Canada,Total,Total,972891,619757,113649,,,,239485,,,,,,,
2021-01-30,1,Canada,Canada,Unknown,Not reported,356900,283586,73314,,,,0,,,,,,,
2021-01-30,1,Canada,Canada,Unknown,Unknown,23,8,0,,,,15,,,,,,,
2021-01-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax formulations,Moderna Spikevax,2560,2560,0,,,,0,,,,,,,
2021-01-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),8555,5793,2762,,,,0,,,,,,,
2021-01-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,Total,11115,8353,2762,,,,0,,,,,,,
2021-01-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-30,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax formulations,Moderna Spikevax,1439,1439,0,,,,0,,,,,,,
2021-01-30,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),6405,3840,2565,,,,0,,,,,,,
2021-01-30,11,Prince Edward Island,Île-du-Prince-Édouard,Total,Total,7844,5279,2565,,,,0,,,,,,,
2021-01-30,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-30,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-30,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax formulations,Moderna Spikevax,1813,1812,1,,,,0,,,,,,,
2021-01-30,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),13006,10278,2728,,,,0,,,,,,,
2021-01-30,12,Nova Scotia,Nouvelle-Écosse,Total,Total,14819,12090,2729,,,,0,,,,,,,
2021-01-30,12,Nova Scotia,Nouvelle-Écosse,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-30,12,Nova Scotia,Nouvelle-Écosse,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-30,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax formulations,Moderna Spikevax,0,0,0,,,,0,,,,,,,
2021-01-30,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-30,13,New Brunswick,Nouveau-Brunswick,Total,Total,17256,12791,4465,,,,0,,,,,,,
2021-01-30,13,New Brunswick,Nouveau-Brunswick,Unknown,Not reported,17256,12791,4465,,,,0,,,,,,,
2021-01-30,13,New Brunswick,Nouveau-Brunswick,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-30,24,Quebec,Québec,Moderna Spikevax formulations,Moderna Spikevax,61554,,,,,,61554,,,,,,,
2021-01-30,24,Quebec,Québec,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),177916,,,,,,177916,,,,,,,
2021-01-30,24,Quebec,Québec,Total,Total,239485,,,,,,239485,,,,,,,
2021-01-30,24,Quebec,Québec,Unknown,Not reported,0,,,,,,0,,,,,,,
2021-01-30,24,Quebec,Québec,Unknown,Unknown,15,,,,,,15,,,,,,,
2021-01-30,35,Ontario,Ontario,Moderna Spikevax formulations,Moderna Spikevax,0,0,0,,,,0,,,,,,,
2021-01-30,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-30,35,Ontario,Ontario,Total,Total,339644,270795,68849,,,,0,,,,,,,
2021-01-30,35,Ontario,Ontario,Unknown,Not reported,339644,270795,68849,,,,0,,,,,,,
2021-01-30,35,Ontario,Ontario,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-30,46,Manitoba,Manitoba,Moderna Spikevax formulations,Moderna Spikevax,8383,8383,0,,,,0,,,,,,,
2021-01-30,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),32561,24058,8503,,,,0,,,,,,,
2021-01-30,46,Manitoba,Manitoba,Total,Total,40944,32441,8503,,,,0,,,,,,,
2021-01-30,46,Manitoba,Manitoba,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-30,46,Manitoba,Manitoba,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-30,47,Saskatchewan,Saskatchewan,Moderna Spikevax formulations,Moderna Spikevax,8630,8630,0,,,,0,,,,,,,
2021-01-30,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),21657,18585,3072,,,,0,,,,,,,
2021-01-30,47,Saskatchewan,Saskatchewan,Total,Total,30287,27215,3072,,,,0,,,,,,,
2021-01-30,47,Saskatchewan,Saskatchewan,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-30,47,Saskatchewan,Saskatchewan,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-30,48,Alberta,Alberta,Moderna Spikevax formulations,Moderna Spikevax,27892,22066,5826,,,,0,,,,,,,
2021-01-30,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),78339,68171,10168,,,,0,,,,,,,
2021-01-30,48,Alberta,Alberta,Total,Total,106232,90238,15994,,,,0,,,,,,,
2021-01-30,48,Alberta,Alberta,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-30,48,Alberta,Alberta,Unknown,Unknown,1,1,0,,,,0,,,,,,,
2021-01-30,59,British Columbia,Colombie-Britannique,Moderna Spikevax formulations,Moderna Spikevax,38319,38023,296,,,,0,,,,,,,
2021-01-30,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),101769,97473,4296,,,,0,,,,,,,
2021-01-30,59,British Columbia,Colombie-Britannique,Total,Total,140095,135503,4592,,,,0,,,,,,,
2021-01-30,59,British Columbia,Colombie-Britannique,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-30,59,British Columbia,Colombie-Britannique,Unknown,Unknown,7,7,0,,,,0,,,,,,,
2021-01-30,60,Yukon,Yukon,Moderna Spikevax formulations,Moderna Spikevax,7355,7355,0,,,,0,,,,,,,
2021-01-30,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-30,60,Yukon,Yukon,Total,Total,7355,7355,0,,,,0,,,,,,,
2021-01-30,60,Yukon,Yukon,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-30,60,Yukon,Yukon,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-30,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax formulations,Moderna Spikevax,12351,12233,118,,,,0,,,,,,,
2021-01-30,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-30,61,Northwest Territories,Territoires du Nord-Ouest,Total,Total,12351,12233,118,,,,0,,,,,,,
2021-01-30,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-30,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Unknown,0,0,0,,,,0,,,,,,,
2021-01-30,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax,5464,5464,0,,,,0,,,,,,,
2021-01-30,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,
2021-01-30,62,Nunavut,Nunavut,Total,Total,5464,5464,0,,,,0,,,,,,,
2021-01-30,62,Nunavut,Nunavut,Unknown,Not reported,0,0,0,,,,0,,,,,,,
2021-01-30,62,Nunavut,Nunavut,Unknown,Unknown,0,0,0,,,,0,,,,,,,
